name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
OR7A83	22	CNVR_312	7	8782634	10494698
55903.3	21	CNVR_932	28	39225	466053
68873.1	21	CNVR_932	28	39225	466053
73605.1	21	CNVR_850	23	27883512	28085043
81596.1	21	CNVR_850	23	27883512	28085043
82217.1	21	CNVR_850	23	27883512	28085043
FGF14	21	CNVR_518	12	78163435	78251127
75233.1	20	CNVR_312	7	8782634	10494698
86034.1	20	CNVR_75	2	27318294	27979992
LRP1B	20	CNVR_91	2	55350431	57057615
09299.6	19	CNVR_850	23	27883512	28085043
70317.1	19	CNVR_781	20	43046657	49574742
bta-mir-2353	19	CNVR_75	2	27318294	27979992
OR7A121BP	19	CNVR_312	7	8782634	10494698
OR7A135	19	CNVR_312	7	8782634	10494698
73716.1	18	CNVR_312	7	8782634	10494698
81001.1	18	CNVR_312	7	8782634	10494698
86013.1	18	CNVR_781	20	43046657	49574742
86921.1	18	CNVR_312	7	8782634	10494698
OR7A103	18	CNVR_312	7	8782634	10494698
OR7A114	18	CNVR_312	7	8782634	10494698
OR7A116	18	CNVR_312	7	8782634	10494698
OR7A75	18	CNVR_312	7	8782634	10494698
OR7A84	18	CNVR_312	7	8782634	10494698
OR7A90	18	CNVR_312	7	8782634	10494698
OR7A94	18	CNVR_312	7	8782634	10494698
OR7A98	18	CNVR_312	7	8782634	10494698
SOAT1	18	CNVR_643	16	60554810	60784885
09854.5	17	CNVR_312	7	8782634	10494698
14388.6	17	CNVR_61	1	157665979	157775990
24453.6	17	CNVR_61	1	157665979	157775990
38997.5	17	CNVR_61	1	157665979	157775990
STK39	17	CNVR_75	2	27318294	27979992
AXDND1	15	CNVR_643	16	60554810	60784885
CTNNA3	15	CNVR_941	28	20997159	22372439
NOSTRIN	15	CNVR_75	2	27318294	27979992
OR52N2	15	CNVR_597	15	47280462	47377734
SCRN1	15	CNVR_185	4	66099208	66429603
U1	14	CNVR_472	11	56567317	59078754
GABRG1	13	CNVR_286	6	63920386	65302613
GRIA4	13	CNVR_588	15	2206128	3217541
OR7A78	13	CNVR_312	7	8782634	10494698
OR7A97	13	CNVR_312	7	8782634	10494698
OR7A99	13	CNVR_312	7	8782634	10494698
OR8K3B	13	CNVR_615	15	78804694	79611716
OR8K67	13	CNVR_615	15	78804694	79611716
PCDH15	13	CNVR_903	26	2838470	5234672
PLEC	13	CNVR_556	14	330256	1142313
64582.2	12	CNVR_312	7	8782634	10494698
66748.1	12	CNVR_431	10	22796412	23703141
74079.1	12	CNVR_312	7	8782634	10494698
74563.1	12	CNVR_431	10	22796412	23703141
ABL2	12	CNVR_643	16	60554810	60784885
OR7A89	12	CNVR_312	7	8782634	10494698
OR7A95	12	CNVR_312	7	8782634	10494698
UBR3	12	CNVR_74	2	26314361	26356161
12349.6	11	CNVR_821	21	69122111	69808854
55302.3	11	CNVR_622	16	5680582	6196805
5S_rRNA	11	CNVR_424	10	9143166	9354675
67694.1	11	CNVR_512	12	56513728	64796304
75650.1	11	CNVR_501	12	40470693	43792716
75919.1	11	CNVR_793	20	71119829	71348678
82596.1	11	CNVR_622	16	5680582	6196805
CYLC2	11	CNVR_376	8	91608918	93181299
NUDT14	11	CNVR_821	21	69122111	69808854
SLC6A19	11	CNVR_793	20	71119829	71348678
U2	11	CNVR_349	7	84759907	86193204
WIPF3	11	CNVR_185	4	66099208	66429603
50597.4	10	CNVR_346	7	68637147	68783389
56128.3	10	CNVR_568	14	40368787	41298034
60132.2	10	CNVR_833	22	47893939	48290928
60906.2	10	CNVR_833	22	47893939	48290928
63571.2	10	CNVR_917	26	50637350	51091399
65812.2	10	CNVR_431	10	22796412	23703141
69508.1	10	CNVR_431	10	22796412	23703141
78523.1	10	CNVR_821	21	69122111	69808854
78778.1	10	CNVR_431	10	22796412	23703141
79172.1	10	CNVR_265	6	7907346	10583779
81850.1	10	CNVR_821	21	69122111	69808854
82661.1	10	CNVR_431	10	22796412	23703141
84617.1	10	CNVR_258	5	118326410	118372340
GLT8D1	10	CNVR_833	22	47893939	48290928
GNL3	10	CNVR_833	22	47893939	48290928
INPP5A	10	CNVR_917	26	50637350	51091399
LRRTM4	10	CNVR_472	11	56567317	59078754
SLC16A1	10	CNVR_120	3	30350337	30396757
SPCS1	10	CNVR_833	22	47893939	48290928
STK31	10	CNVR_188	4	71900384	72082867
TAFA5	10	CNVR_258	5	118326410	118372340
59109.2	9	CNVR_833	22	47893939	48290928
62405.2	9	CNVR_833	22	47893939	48290928
67058.1	9	CNVR_288	6	77586306	82543678
71961.1	9	CNVR_431	10	22796412	23703141
72027.1	9	CNVR_431	10	22796412	23703141
79054.1	9	CNVR_786	20	54078693	54890244
81513.1	9	CNVR_431	10	22796412	23703141
82187.1	9	CNVR_526	13	19947737	20267627
84572.1	9	CNVR_514	12	71134701	71508007
85419.1	9	CNVR_526	13	19947737	20267627
86507.1	9	CNVR_51	1	100412522	105472672
ABCG2	9	CNVR_275	6	36535012	36551432
CDH9	9	CNVR_781	20	43046657	49574742
CHRNA4	9	CNVR_543	13	53822879	54521999
GALNT13	9	CNVR_86	2	41646651	42342093
NCAM2	9	CNVR_14	1	14064963	15727563
PBRM1	9	CNVR_833	22	47893939	48290928
PDCD1	9	CNVR_152	3	120634274	120886943
SLC6A18	9	CNVR_793	20	71119829	71348678
45040.3	8	CNVR_543	13	53822879	54521999
60118.2	8	CNVR_49	1	90828316	93051564
62980.2	8	CNVR_99	2	80924332	83267596
64236.2	8	CNVR_349	7	84759907	86193204
66219.2	8	CNVR_252	5	114595880	114640633
70075.1	8	CNVR_750	19	50761431	51158110
78554.1	8	CNVR_556	14	330256	1142313
84384.1	8	CNVR_750	19	50761431	51158110
ADCK5	8	CNVR_556	14	330256	1142313
ADGRA1	8	CNVR_917	26	50637350	51091399
APOH	8	CNVR_761	19	62611634	62643241
ASPSCR1	8	CNVR_750	19	50761431	51158110
bta-mir-2346	8	CNVR_750	19	50761431	51158110
CENPX	8	CNVR_750	19	50761431	51158110
CPSF1	8	CNVR_556	14	330256	1142313
CYHR1	8	CNVR_556	14	330256	1142313
DGAT1	8	CNVR_556	14	330256	1142313
DGKB	8	CNVR_166	4	22417069	22677610
FBXL6	8	CNVR_556	14	330256	1142313
KCNQ2	8	CNVR_543	13	53822879	54521999
OR52N2G	8	CNVR_597	15	47280462	47377734
RAD51C	8	CNVR_724	19	9613564	9753707
RTP5	8	CNVR_152	3	120634274	120886943
SCRT1	8	CNVR_556	14	330256	1142313
SLC39A4	8	CNVR_556	14	330256	1142313
SLC52A2	8	CNVR_556	14	330256	1142313
SMIM4	8	CNVR_833	22	47893939	48290928
TMEM249	8	CNVR_556	14	330256	1142313
TONSL	8	CNVR_556	14	330256	1142313
VPS28	8	CNVR_556	14	330256	1142313
04581.6	7	CNVR_290	6	84203997	84368516
20549.6	7	CNVR_271	6	27332801	27950289
22334.6	7	CNVR_618	15	84028735	84813274
42776.3	7	CNVR_486	11	105779716	106470561
46971.4	7	CNVR_403	9	54387934	56366734
63371.2	7	CNVR_312	7	8782634	10494698
66936.1	7	CNVR_716	18	65603314	65814370
67552.1	7	CNVR_884	25	2262072	2450378
69943.1	7	CNVR_884	25	2262072	2450378
73859.1	7	CNVR_716	18	65603314	65814370
75490.1	7	CNVR_884	25	2262072	2450378
76620.1	7	CNVR_790	20	61199492	61310753
82735.1	7	CNVR_907	26	15995830	16012895
84038.1	7	CNVR_884	25	2262072	2450378
ABCA2	7	CNVR_486	11	105779716	106470561
ADGRL3	7	CNVR_288	6	77586306	82543678
ADSS1	7	CNVR_821	21	69122111	69808854
AKT1	7	CNVR_821	21	69122111	69808854
bta-mir-12029	7	CNVR_898	25	40644879	41380662
C8G	7	CNVR_486	11	105779716	106470561
CALCRL	7	CNVR_67	2	8788884	9443359
CCSER1	7	CNVR_272	6	30915027	33530543
CLDN7	7	CNVR_739	19	26936476	27421507
ELP5	7	CNVR_739	19	26936476	27421507
FAM221A	7	CNVR_188	4	71900384	72082867
FBXW5	7	CNVR_486	11	105779716	106470561
JAG2	7	CNVR_821	21	69122111	69808854
LCN12	7	CNVR_486	11	105779716	106470561
LFNG	7	CNVR_898	25	40644879	41380662
MZF1	7	CNVR_716	18	65603314	65814370
OR4C160	7	CNVR_618	15	84028735	84813274
OR7A10B	7	CNVR_312	7	8782634	10494698
OR7A126	7	CNVR_312	7	8782634	10494698
OR7A77	7	CNVR_312	7	8782634	10494698
OR7A91	7	CNVR_312	7	8782634	10494698
PAQR4	7	CNVR_884	25	2262072	2450378
PKMYT1	7	CNVR_884	25	2262072	2450378
PPM1E	7	CNVR_724	19	9613564	9753707
PTGDS	7	CNVR_486	11	105779716	106470561
RANBP17	7	CNVR_764	20	2818977	2990892
SIVA1	7	CNVR_821	21	69122111	69808854
SLC2A4	7	CNVR_739	19	26936476	27421507
SLC4A10	7	CNVR_80	2	34552816	34703310
TRAF2	7	CNVR_486	11	105779716	106470561
UBE2M	7	CNVR_716	18	65603314	65814370
YBX2	7	CNVR_739	19	26936476	27421507
24367.5	6	CNVR_51	1	100412522	105472672
34282.5	6	CNVR_847	23	25560755	25730370
34283.5	6	CNVR_847	23	25560755	25730370
49975.4	6	CNVR_883	25	854830	1789361
55447.3	6	CNVR_716	18	65603314	65814370
61969.2	6	CNVR_716	18	65603314	65814370
65659.2	6	CNVR_895	25	35847022	36188699
68741.1	6	CNVR_265	6	7907346	10583779
69135.1	6	CNVR_290	6	84203997	84368516
70379.1	6	CNVR_432	10	24904079	25349755
70433.1	6	CNVR_856	23	31580954	31945721
71517.1	6	CNVR_290	6	84203997	84368516
71633.1	6	CNVR_288	6	77586306	82543678
75403.1	6	CNVR_716	18	65603314	65814370
75409.1	6	CNVR_68	2	9813911	13056656
75768.1	6	CNVR_290	6	84203997	84368516
77928.1	6	CNVR_873	24	26177501	27839597
79198.1	6	CNVR_611	15	69398047	70655610
80562.1	6	CNVR_432	10	24904079	25349755
80649.1	6	CNVR_716	18	65603314	65814370
80651.1	6	CNVR_384	9	1492214	5583983
81306.1	6	CNVR_432	10	24904079	25349755
81524.1	6	CNVR_68	2	9813911	13056656
83759.1	6	CNVR_486	11	105779716	106470561
84224.1	6	CNVR_290	6	84203997	84368516
85734.1	6	CNVR_716	18	65603314	65814370
86924.1	6	CNVR_432	10	24904079	25349755
87258.1	6	CNVR_432	10	24904079	25349755
AGFG2	6	CNVR_895	25	35847022	36188699
AJM1	6	CNVR_486	11	105779716	106470561
B3GNT5	6	CNVR_45	1	83707085	83810343
BOLA-DQA5	6	CNVR_847	23	25560755	25730370
BOLA-DQB	6	CNVR_847	23	25560755	25730370
BOP1	6	CNVR_556	14	330256	1142313
C19H17orf67	6	CNVR_720	19	7539293	7633201
CDH18	6	CNVR_785	20	52471085	53881002
CHMP2A	6	CNVR_716	18	65603314	65814370
CLIC3	6	CNVR_486	11	105779716	106470561
CLIP1	6	CNVR_671	17	52872065	53069851
EDF1	6	CNVR_486	11	105779716	106470561
ENTPD8	6	CNVR_486	11	105779716	106470561
EXD3	6	CNVR_486	11	105779716	106470561
FBXO24	6	CNVR_895	25	35847022	36188699
FLYWCH1	6	CNVR_884	25	2262072	2450378
FOXH1	6	CNVR_556	14	330256	1142313
FSTL5	6	CNVR_665	17	36611406	37589530
GRIK2	6	CNVR_396	9	45904339	47944789
H1-12	6	CNVR_856	23	31580954	31945721
H1-4	6	CNVR_856	23	31580954	31945721
H2AC7	6	CNVR_856	23	31580954	31945721
H2AC8	6	CNVR_856	23	31580954	31945721
H2BC5	6	CNVR_856	23	31580954	31945721
H2BC6	6	CNVR_856	23	31580954	31945721
H2BC7	6	CNVR_856	23	31580954	31945721
H2BC8	6	CNVR_856	23	31580954	31945721
H3C4	6	CNVR_856	23	31580954	31945721
H3C5P	6	CNVR_856	23	31580954	31945721
H3C6	6	CNVR_856	23	31580954	31945721
H4C4	6	CNVR_856	23	31580954	31945721
H4C7	6	CNVR_856	23	31580954	31945721
HSF1	6	CNVR_556	14	330256	1142313
IFT140	6	CNVR_883	25	854830	1789361
JMJD1C	6	CNVR_938	28	18916753	19430612
KIF21A	6	CNVR_222	5	41739940	41856142
KIFC2	6	CNVR_556	14	330256	1142313
KREMEN2	6	CNVR_884	25	2262072	2450378
LRCH4	6	CNVR_895	25	35847022	36188699
LRRC45	6	CNVR_750	19	50761431	51158110
LRRC4C	6	CNVR_611	15	69398047	70655610
MAMDC4	6	CNVR_486	11	105779716	106470561
MCF2L2	6	CNVR_45	1	83707085	83810343
Metazoa_SRP	6	CNVR_384	9	1492214	5583983
NOXA1	6	CNVR_486	11	105779716	106470561
OR2L2B	6	CNVR_339	7	41766797	41803776
OR2L2C	6	CNVR_339	7	41766797	41803776
PABPC4L	6	CNVR_655	17	21809621	24980431
PAXX	6	CNVR_486	11	105779716	106470561
PCOLCE	6	CNVR_895	25	35847022	36188699
PHPT1	6	CNVR_486	11	105779716	106470561
POLR2A	6	CNVR_739	19	26936476	27421507
PPP6R3	6	CNVR_973	29	46047863	46178866
PTX4	6	CNVR_883	25	854830	1789361
RABL6	6	CNVR_486	11	105779716	106470561
RFC5	6	CNVR_672	17	57083149	57194642
RXRA	6	CNVR_484	11	105018259	105215563
SAP25	6	CNVR_895	25	35847022	36188699
SCX	6	CNVR_556	14	330256	1142313
SLC27A5	6	CNVR_716	18	65603314	65814370
SLC35G6	6	CNVR_739	19	26936476	27421507
SLITRK1	6	CNVR_512	12	56513728	64796304
TBC1D7	6	CNVR_857	23	43199690	43271085
TELO2	6	CNVR_883	25	854830	1789361
TRAV16	6	CNVR_432	10	24904079	25349755
TRIM28	6	CNVR_716	18	65603314	65814370
TTYH3	6	CNVR_898	25	40644879	41380662
USP15	6	CNVR_225	5	51021894	51204033
WSB2	6	CNVR_672	17	57083149	57194642
ZBTB4	6	CNVR_739	19	26936476	27421507
ZBTB42	6	CNVR_821	21	69122111	69808854
ZBTB45	6	CNVR_716	18	65603314	65814370
ZNF446	6	CNVR_716	18	65603314	65814370
ZNF804A	6	CNVR_68	2	9813911	13056656
08092.4	5	CNVR_194	4	83038296	84636118
09867.6	5	CNVR_543	13	53822879	54521999
29968.5	5	CNVR_290	6	84203997	84368516
36586.4	5	CNVR_51	1	100412522	105472672
39021.5	5	CNVR_51	1	100412522	105472672
44586.3	5	CNVR_194	4	83038296	84636118
46284.4	5	CNVR_521	13	10349341	10395756
50604.4	5	CNVR_941	28	20997159	22372439
56431.3	5	CNVR_99	2	80924332	83267596
61839.2	5	CNVR_556	14	330256	1142313
64525.2	5	CNVR_739	19	26936476	27421507
64533.2	5	CNVR_321	7	19718988	20025300
64546.2	5	CNVR_431	10	22796412	23703141
65847.2	5	CNVR_482	11	103152822	103304846
66752.1	5	CNVR_883	25	854830	1789361
67262.1	5	CNVR_622	16	5680582	6196805
68227.1	5	CNVR_895	25	35847022	36188699
69766.1	5	CNVR_622	16	5680582	6196805
70308.1	5	CNVR_288	6	77586306	82543678
71564.1	5	CNVR_898	25	40644879	41380662
72741.1	5	CNVR_321	7	19718988	20025300
73568.1	5	CNVR_838	22	59243645	59473474
74540.1	5	CNVR_838	22	59243645	59473474
75255.1	5	CNVR_739	19	26936476	27421507
75375.1	5	CNVR_287	6	73556389	76966404
75417.1	5	CNVR_321	7	19718988	20025300
76028.1	5	CNVR_978	29	50494950	50640393
76720.1	5	CNVR_482	11	103152822	103304846
77704.1	5	CNVR_681	17	72483071	73106809
79119.1	5	CNVR_739	19	26936476	27421507
79884.1	5	CNVR_543	13	53822879	54521999
80901.1	5	CNVR_294	6	95401682	95707067
83293.1	5	CNVR_431	10	22796412	23703141
ACTL6B	5	CNVR_895	25	35847022	36188699
ANKRD12	5	CNVR_875	24	41383914	41568029
ARFGAP1	5	CNVR_543	13	53822879	54521999
ARFRP1	5	CNVR_543	13	53822879	54521999
ATF7IP	5	CNVR_240	5	95388986	95475180
ATP1B2	5	CNVR_739	19	26936476	27421507
BIRC7	5	CNVR_543	13	53822879	54521999
bta-mir-124b	5	CNVR_543	13	53822879	54521999
bta-mir-1839	5	CNVR_556	14	330256	1142313
C25H16orf91	5	CNVR_883	25	854830	1789361
CCDC154	5	CNVR_883	25	854830	1789361
CD151	5	CNVR_978	29	50494950	50640393
CDCA4	5	CNVR_821	21	69122111	69808854
CDH12	5	CNVR_784	20	51533028	52125534
CFAP299	5	CNVR_294	6	95401682	95707067
CHRNB1	5	CNVR_739	19	26936476	27421507
CLBA1	5	CNVR_821	21	69122111	69808854
CLCN7	5	CNVR_883	25	854830	1789361
COL20A1	5	CNVR_543	13	53822879	54521999
CRACR2B	5	CNVR_978	29	50494950	50640393
CRAMP1	5	CNVR_883	25	854830	1789361
DNAH2	5	CNVR_739	19	26936476	27421507
DNAJB8	5	CNVR_838	22	59243645	59473474
EFNB3	5	CNVR_739	19	26936476	27421507
EIF5A	5	CNVR_739	19	26936476	27421507
EME2	5	CNVR_883	25	854830	1789361
FLYWCH2	5	CNVR_884	25	2262072	2450378
FNDC11	5	CNVR_543	13	53822879	54521999
FXR2	5	CNVR_739	19	26936476	27421507
GAL	5	CNVR_973	29	46047863	46178866
GART	5	CNVR_2	1	1984725	2024917
GIMAP8	5	CNVR_206	4	112837075	112994064
GMEB2	5	CNVR_543	13	53822879	54521999
GNB2	5	CNVR_895	25	35847022	36188699
GPR132	5	CNVR_821	21	69122111	69808854
GPS2	5	CNVR_739	19	26936476	27421507
H2AC10	5	CNVR_856	23	31580954	31945721
H3C7	5	CNVR_856	23	31580954	31945721
H4C8	5	CNVR_856	23	31580954	31945721
JPT2	5	CNVR_883	25	854830	1789361
KCTD11	5	CNVR_739	19	26936476	27421507
KIF16B	5	CNVR_521	13	10349341	10395756
LCORL	5	CNVR_276	6	37302499	37536990
LRRIQ1	5	CNVR_215	5	14819458	14878496
MAP2K2	5	CNVR_321	7	19718988	20025300
MAPK8IP3	5	CNVR_883	25	854830	1789361
MGAM	5	CNVR_202	4	105231989	105304020
MOSPD3	5	CNVR_895	25	35847022	36188699
MPDU1	5	CNVR_739	19	26936476	27421507
MROH1	5	CNVR_556	14	330256	1142313
MRPS34	5	CNVR_883	25	854830	1789361
NEURL4	5	CNVR_739	19	26936476	27421507
NLGN2	5	CNVR_739	19	26936476	27421507
NME3	5	CNVR_883	25	854830	1789361
NUBP2	5	CNVR_883	25	854830	1789361
NYAP1	5	CNVR_895	25	35847022	36188699
OR4A47WP	5	CNVR_618	15	84028735	84813274
OR5M3	5	CNVR_616	15	79721442	79806748
OR6C202	5	CNVR_229	5	58039011	58068698
OR7A88	5	CNVR_312	7	8782634	10494698
PAEP	5	CNVR_482	11	103152822	103304846
PIAS4	5	CNVR_321	7	19718988	20025300
PLSCR3	5	CNVR_739	19	26936476	27421507
PNPLA2	5	CNVR_978	29	50494950	50640393
POLR2L	5	CNVR_978	29	50494950	50640393
PPDPF	5	CNVR_543	13	53822879	54521999
PRODH	5	CNVR_681	17	72483071	73106809
PTK6	5	CNVR_543	13	53822879	54521999
RTEL1	5	CNVR_543	13	53822879	54521999
RTN4R	5	CNVR_681	17	72483071	73106809
SAT2	5	CNVR_739	19	26936476	27421507
SHBG	5	CNVR_739	19	26936476	27421507
SLC2A4RG	5	CNVR_543	13	53822879	54521999
SLITRK5	5	CNVR_512	12	56513728	64796304
SON	5	CNVR_2	1	1984725	2024917
SOX15	5	CNVR_739	19	26936476	27421507
SPEM1	5	CNVR_739	19	26936476	27421507
SPEM2	5	CNVR_739	19	26936476	27421507
SPSB3	5	CNVR_883	25	854830	1789361
SREBF1	5	CNVR_742	19	34401871	34652351
SRMS	5	CNVR_543	13	53822879	54521999
STMN3	5	CNVR_543	13	53822879	54521999
TAS2R38	5	CNVR_202	4	105231989	105304020
TESMIN	5	CNVR_973	29	46047863	46178866
TFR2	5	CNVR_895	25	35847022	36188699
TMEM102	5	CNVR_739	19	26936476	27421507
TMEM256	5	CNVR_739	19	26936476	27421507
TMEM95	5	CNVR_739	19	26936476	27421507
TNFRSF6B	5	CNVR_543	13	53822879	54521999
TNK1	5	CNVR_739	19	26936476	27421507
TOM1L2	5	CNVR_742	19	34401871	34652351
TP53	5	CNVR_739	19	26936476	27421507
TSC22D4	5	CNVR_895	25	35847022	36188699
TSPAN4	5	CNVR_978	29	50494950	50640393
U5	5	CNVR_573	14	50591566	54441985
UNC13C	5	CNVR_442	10	55628092	55693450
UNKL	5	CNVR_883	25	854830	1789361
WRAP53	5	CNVR_739	19	26936476	27421507
YTHDF1	5	CNVR_543	13	53822879	54521999
ZBTB46	5	CNVR_543	13	53822879	54521999
ZBTB7A	5	CNVR_321	7	19718988	20025300
ZC3H15	5	CNVR_68	2	9813911	13056656
ZGPAT	5	CNVR_543	13	53822879	54521999
04018.4	4	CNVR_334	7	32271801	32525437
10897.6	4	CNVR_977	29	50198235	50224722
30444.5	4	CNVR_752	19	52105919	52254545
31357.4	4	CNVR_483	11	103562010	104313142
40346.5	4	CNVR_487	12	470946	1048567
42148.2	4	CNVR_681	17	72483071	73106809
48193.4	4	CNVR_655	17	21809621	24980431
52889.3	4	CNVR_681	17	72483071	73106809
55100.3	4	CNVR_597	15	47280462	47377734
56792.2	4	CNVR_556	14	330256	1142313
57004.3	4	CNVR_483	11	103562010	104313142
59146.2	4	CNVR_681	17	72483071	73106809
59386.2	4	CNVR_883	25	854830	1789361
59680.2	4	CNVR_883	25	854830	1789361
62423.2	4	CNVR_543	13	53822879	54521999
62760.2	4	CNVR_883	25	854830	1789361
66294.2	4	CNVR_752	19	52105919	52254545
66606.1	4	CNVR_750	19	50761431	51158110
67476.1	4	CNVR_752	19	52105919	52254545
67581.1	4	CNVR_844	23	16521600	16640000
68422.1	4	CNVR_857	23	43199690	43271085
68461.1	4	CNVR_676	17	70683155	70984463
68974.1	4	CNVR_556	14	330256	1142313
70690.1	4	CNVR_99	2	80924332	83267596
74277.1	4	CNVR_543	13	53822879	54521999
74388.1	4	CNVR_844	23	16521600	16640000
74687.1	4	CNVR_291	6	84734130	85446151
75042.1	4	CNVR_977	29	50198235	50224722
76102.1	4	CNVR_543	13	53822879	54521999
76227.1	4	CNVR_123	3	37209678	40032182
77360.1	4	CNVR_681	17	72483071	73106809
77473.1	4	CNVR_627	16	13872867	15634358
78382.1	4	CNVR_883	25	854830	1789361
78807.1	4	CNVR_681	17	72483071	73106809
79689.1	4	CNVR_302	6	116765519	116935159
80017.1	4	CNVR_811	21	52292038	53394754
80582.1	4	CNVR_883	25	854830	1789361
80606.1	4	CNVR_483	11	103562010	104313142
80669.1	4	CNVR_844	23	16521600	16640000
82004.1	4	CNVR_752	19	52105919	52254545
82365.1	4	CNVR_291	6	84734130	85446151
85577.1	4	CNVR_580	14	77851028	78235444
85617.1	4	CNVR_681	17	72483071	73106809
85766.1	4	CNVR_750	19	50761431	51158110
85814.1	4	CNVR_516	12	71820369	71950268
86604.1	4	CNVR_302	6	116765519	116935159
ABHD16B	4	CNVR_543	13	53822879	54521999
ACIN1	4	CNVR_429	10	21794678	21979394
ARVCF	4	CNVR_681	17	72483071	73106809
ATP5F1D	4	CNVR_341	7	43369002	44022730
ATRNL1	4	CNVR_912	26	35555953	35700362
BACH1	4	CNVR_5	1	6813154	6910759
BAIAP3	4	CNVR_883	25	854830	1789361
BHLHE23	4	CNVR_543	13	53822879	54521999
BPHL	4	CNVR_859	23	50437086	50536890
BRAT1	4	CNVR_898	25	40644879	41380662
BRF1	4	CNVR_821	21	69122111	69808854
BRINP3	4	CNVR_627	16	13872867	15634358
bta-mir-11980	4	CNVR_898	25	40644879	41380662
BTBD6	4	CNVR_821	21	69122111	69808854
C18H16orf87	4	CNVR_691	18	15143758	15157858
CARD9	4	CNVR_483	11	103562010	104313142
CARNS1	4	CNVR_972	29	45085715	45486731
CBARP	4	CNVR_341	7	43369002	44022730
CCDC188	4	CNVR_681	17	72483071	73106809
CCHCR1	4	CNVR_850	23	27883512	28085043
CCND2	4	CNVR_245	5	105720910	105792437
CDH24	4	CNVR_429	10	21794678	21979394
CIITA	4	CNVR_885	25	9559212	9628737
CIRBP	4	CNVR_341	7	43369002	44022730
CLCF1	4	CNVR_972	29	45085715	45486731
CNPY3	4	CNVR_844	23	16521600	16640000
COMT	4	CNVR_681	17	72483071	73106809
CORO1B	4	CNVR_972	29	45085715	45486731
CPNE7	4	CNVR_690	18	14389737	14677822
CPT1A	4	CNVR_973	29	46047863	46178866
CYC1	4	CNVR_556	14	330256	1142313
DCXR	4	CNVR_750	19	50761431	51158110
DGCR8	4	CNVR_681	17	72483071	73106809
DNLZ	4	CNVR_483	11	103562010	104313142
DUS1L	4	CNVR_750	19	50761431	51158110
EEF1A2	4	CNVR_543	13	53822879	54521999
EEFSEC	4	CNVR_838	22	59243645	59473474
ELOB	4	CNVR_884	25	2262072	2450378
ENTR1	4	CNVR_483	11	103562010	104313142
EXOSC4	4	CNVR_556	14	330256	1142313
FAM174C	4	CNVR_341	7	43369002	44022730
GATA2	4	CNVR_838	22	59243645	59473474
GFER	4	CNVR_883	25	854830	1789361
GNAZ	4	CNVR_678	17	71709378	71885069
GNMT	4	CNVR_844	23	16521600	16640000
GNPTG	4	CNVR_883	25	854830	1789361
GPAA1	4	CNVR_556	14	330256	1142313
GPS1	4	CNVR_750	19	50761431	51158110
GPSM1	4	CNVR_483	11	103562010	104313142
GRID2	4	CNVR_272	6	30915027	33530543
